fold num,imgid,label,feature1,feature2,feature3
4,image (876).JPG,0,88.0,0.0,647.2102386951447
5,image (467).JPG,0,40504,12043.0,823.5777697563171
6,image (530).JPG,0,45540,2105.5,840.4650719165802
7,image (904).JPG,0,41860,16727.5,1581.983966588974
8,image (290).JPG,0,35685,1467.5,715.4528793096542
9,image (497).JPG,0,251.0,46.5,1370.871268749237
0,image (646).JPG,0,38843,796.0,1355.9768263101578
1,image (529).JPG,0,42240,8282.5,846.8742331266403
2,image (146).JPG,0,20164.0,1875.5,796.9503531455994
3,image (452).JPG,0,254.5,12.0,1182.437722325325
4,image (611).JPG,0,21662.5,116.5,699.6538897752762
5,image (593).JPG,0,37236,2402.0,808.0630509853363
6,image (650).JPG,0,35952,3381.5,1431.1311542987823
7,image (28).JPG,0,39424,1201.5,920.2051863670349
8,image (145).JPG,0,30793.5,624.0,1174.6732226610184
9,image (959).JPG,0,36366,1085.0,1770.2509924173355
0,image (638).JPG,0,39375,4424.5,1441.8935660123825
1,image (787).JPG,0,46848,357.0,732.1219260692596
2,image (533).JPG,0,42897,12249.0,1290.562612771988
3,image (550).JPG,0,41832,667.0,1457.7758158445358
4,image (303).JPG,0,27197.0,1.5,839.2346239089966
5,image (476).JPG,0,110.5,19.0,1079.9869309663773
6,image (455).JPG,0,40080,2753.0,1976.4520028829575
7,image (926).JPG,0,45180,4242.5,1472.1433469057083
8,image (413).JPG,0,40680,3709.0,1370.1778367757797
9,image (25).JPG,0,20178,2436.0,1076.739238023758
0,image (93).JPG,0,43966,1090.0,1409.9768263101578
1,image (266).JPG,0,22515.0,5597.5,772.0386657714844
2,image (583).JPG,0,40406,5103.0,936.2884466648102
3,image (532).JPG,0,38454,7061.5,1308.7808681726456
4,image (667).JPG,0,42768,8165.5,1463.1311542987823
5,image (747).JPG,0,153.5,36.5,1151.0407537221909
6,image (268).JPG,0,39960,964.5,1353.3910398483276
7,image (616).JPG,0,39498,670.5,1419.6580656766891
8,image (716).JPG,0,97.5,0.0,476.68332731723785
9,image (155).JPG,0,40075,2854.0,1343.34940969944
0,image (813).JPG,0,57.5,0.0,528.9432128667831
1,image (471).JPG,0,68.5,2.5,453.6883796453476
2,image (60).JPG,0,41238,732.5,1609.0134041309357
3,image (914).JPG,0,40633,231.0,1012.004175901413
4,image (776).JPG,0,110.5,28.0,723.5361396074295
5,image (946).JPG,0,42535,3236.5,1419.1900293827057
6,image (199).JPG,0,37962,9091.0,1960.719028711319
7,image (655).JPG,0,41934,1459.0,1498.8052533864975
8,image (774).JPG,0,25122,2344.0,694.7665876150131
9,image (69).JPG,0,42008,3660.5,1579.9423364400864
0,image (826).JPG,0,39963,3684.0,1138.8813734054565
1,image (118).JPG,0,35024,3690.5,1109.827550649643
2,image (535).JPG,0,25740,3426.0,686.7838325500488
3,image (840).JPG,0,70.5,65.0,747.7127648591995
4,image (17).JPG,0,25955,4093.5,679.7127648591995
5,image (852).JPG,0,40764,2411.5,1337.34940969944
6,image (607).JPG,0,38233,6346.0,1302.4204773902893
7,image (424).JPG,0,46719,339.5,1977.6895911693573
8,image (310).JPG,0,39516,1393.0,918.8326029777527
9,image (988).JPG,0,43824,7954.5,1419.9768263101578
0,image (76).JPG,0,74.0,1.5,825.2102386951447
1,image (806).JPG,0,25803,4330.5,769.4945094585419
2,image (314).JPG,0,43542,9943.5,1354.184977054596
3,image (935).JPG,0,43432,1014.5,1351.6925555467606
4,image (323).JPG,0,16856.0,1707.5,687.2102386951447
5,image (879).JPG,0,240.5,0.0,1537.197169661522
6,image (95).JPG,0,237.5,6.0,1378.971773982048
7,image (662).JPG,0,43423,5790.0,1452.947388768196
8,image (856).JPG,0,45936,1977.0,1447.7169407606125
9,image (237).JPG,0,45152,10324.5,728.9675980806351
0,image (721).JPG,0,17220,371.0,479.2863587141037
1,image (933).JPG,0,44427,2553.5,1381.248904466629
2,image (219).JPG,0,47614,1726.0,1562.947388768196
3,image (222).JPG,0,40406,2753.5,775.9209156036377
4,image (580).JPG,0,35860,625.5,691.269113779068
5,image (353).JPG,0,21774.0,1659.5,789.9209156036377
6,image (82).JPG,0,132.0,1.5,852.4894571304321
7,image (790).JPG,0,33909,3128.5,675.7127648591995
8,image (732).JPG,0,118.5,0.0,724.8498479127884
9,image (59).JPG,0,35432,3873.0,1514.5453678369522
0,image (18).JPG,0,44707,386.5,1577.782956123352
1,image (392).JPG,0,39117,1370.5,1222.462107539177
2,image (999).JPG,0,10153,2014.5,692.4823168516159
3,image (801).JPG,0,31313,2793.0,580.281306385994
4,image (154).JPG,0,44447,11639.0,1414.2539567947388
5,image (815).JPG,0,82.5,18.5,722.9675980806351
6,image (691).JPG,0,15794,95.5,394.1147857904434
7,image (936).JPG,0,42251,6453.0,1434.6803629398346
8,image (964).JPG,0,44345,5917.5,1374.6875032186508
9,image (765).JPG,0,38016,7934.0,673.6538897752762
0,image (672).JPG,0,46284,9358.5,1576.361602306366
1,image (180).JPG,0,14835.0,7015.5,760.6072072982788
2,image (267).JPG,0,47348,831.0,911.6193999052048
3,image (887).JPG,0,44016,6801.0,1408.8468835353851
4,image (905).JPG,0,42700,261.0,1432.9646337032318
5,image (250).JPG,0,44892,2398.5,1412.7636232376099
6,image (54).JPG,0,34155,8926.0,1432.663118004799
7,image (97).JPG,0,41760,4413.5,1349.0823838710785
8,image (746).JPG,0,43.5,0.0,586.1147857904434
9,image (748).JPG,0,67.0,0.0,405.24472856521606
0,image (932).JPG,0,40950,297.5,1480.5037376880646
1,image (216).JPG,0,41412,6163.0,1007.7199051380157
2,image (768).JPG,0,44280,774.5,1218.9402484893799
3,image (164).JPG,0,43953,4186.5,715.0092282295227
4,image (195).JPG,0,41334,1179.0,1375.5920503139496
5,image (47).JPG,0,15885.5,14691.5,756.2224313020706
6,image (3).JPG,0,38700,318.5,1335.7930607795715
7,image (430).JPG,0,45212,2569.5,1272.2539567947388
8,image (242).JPG,0,41811,2733.0,1094.513842344284
9,image (924).JPG,0,20055.0,382.5,702.180801153183
0,image (688).JPG,0,32.5,0,304.4924215078354
1,image (498).JPG,0,40775,2862.5,1758.594138264656
2,image (775).JPG,0,17875,2273.0,481.4284940958023
3,image (785).JPG,0,23925,827.0,743.2518688440323
4,image (956).JPG,0,96.0,72.5,612.0386657714844
5,image (625).JPG,0,19850.5,492.5,763.8792854547501
6,image (58).JPG,0,1375.5,1221.5,1487.8346909284592
7,image (111).JPG,0,43188,1635.5,769.2102386951447
8,image (808).JPG,0,12180,1073.5,404.9188276529312
9,image (488).JPG,0,40320,3256.0,985.5849100351334
0,image (577).JPG,0,41170,1555.5,1093.727045416832
1,image (514).JPG,0,37290,633.5,1372.3788472414017
2,image (572).JPG,0,32813,735.5,1252.8986183404922
3,image (714).JPG,0,44103,1651.0,685.6366448402405
4,image (982).JPG,0,40824,474.0,1011.0579986572266
5,image (712).JPG,0,19947,1852.0,553.6295045614243
6,image (660).JPG,0,40185,2665.5,686.4823168516159
7,image (710).JPG,0,82.5,0.0,462.25692117214203
8,image (516).JPG,0,36285,531.5,1616.6113831996918
9,image (981).JPG,0,21122,2549.5,587.4112491607666
0,image (694).JPG,0,24.0,4.0,329.76449966430664
1,image (115).JPG,0,26718,2115.0,789.6782749891281
2,image (558).JPG,0,43920,1487.5,1333.0235087871552
3,image (628).JPG,0,192.5,108.0,1395.8346909284592
4,image (534).JPG,0,31684,2172.5,724.8498479127884
5,image (215).JPG,0,39338,1173.5,1013.2173789739609
6,image (598).JPG,0,61.0,18.0,433.78888487815857
7,image (899).JPG,0,183.5,0.0,1424.3199721574783
8,image (460).JPG,0,40420,589.0,1470.361602306366
9,image (599).JPG,0,42875,9992.5,1548.1261019706726
0,image (480).JPG,0,38763,519.5,1463.474300146103
1,image (507).JPG,0,38763,1453.0,723.4112491607666
2,image (433).JPG,0,38850,8575.0,1770.5108779668808
3,image (547).JPG,0,34452,12524.0,1567.0134041309357
4,image (379).JPG,0,35588,4600.0,914.4478269815445
5,image (737).JPG,0,22275,4791.0,677.369619011879
6,image (930).JPG,0,45325,831.5,1714.9890189170837
7,image (632).JPG,0,46197,4979.0,1532.7047481536865
8,image (658).JPG,0,40250,7180.5,798.0214208364487
9,image (728).JPG,0,21777,1504.0,690.5239470005035
0,image (5).JPG,0,44571,2724.5,1707.0794194936752
1,image (617).JPG,0,14256,3060.0,510.84270763397217
2,image (564).JPG,0,7800,2120.0,430.7523070573807
3,image (604).JPG,0,35476,4894.0,778.1391710042953
4,image (918).JPG,0,14749.5,18.5,725.6538897752762
5,image (142).JPG,0,32913,3430.5,714.3645666837692
6,image (24).JPG,0,27450,272.5,702.8082177639008
7,image (777).JPG,0,125.0,0.0,516.6660823822021
8,image (766).JPG,0,43896,8303.0,696.5655771493912
9,image (300).JPG,0,45568,1592.5,1395.474300146103
0,image (989).JPG,0,169.0,12.5,1417.7341856956482
1,image (640).JPG,0,166.0,3.5,1079.224519252777
2,image (45).JPG,0,44710,1006.5,720.4234417676926
3,image (680).JPG,0,15696,3934.5,495.74725472927094
4,image (103).JPG,0,251.5,19.0,1508.084471821785
5,image (395).JPG,0,42416,15910.0,1220.136206626892
6,image (843).JPG,0,41949,839.5,908.3889518976212
7,image (404).JPG,0,12672,76.0,505.1442233324051
8,image (396).JPG,0,34974,1565.5,1138.0113161802292
9,image (711).JPG,0,45135,7434.5,846.991983294487
0,image (587).JPG,0,43542,7943.0,1151.224519252777
1,image (928).JPG,0,41630,13270.0,1656.9890189170837
2,image (902).JPG,0,33755,171.0,942.1879414319992
3,image (143).JPG,0,167.5,148.0,1304.9230035543442
4,image (114).JPG,0,36966,4185.0,764.5483322143555
5,image (552).JPG,0,16520,1663.5,523.8721451759338
6,image (915).JPG,0,36888,7838.0,1393.148399233818
7,image (40).JPG,0,240.5,166.5,1295.373794913292
8,image (884).JPG,0,31850,190.5,630.3229365348816
9,image (183).JPG,0,33490,2423.5,641.3107439279556
0,image (761).JPG,0,23925,134.5,711.1858534812927
1,image (138).JPG,0,43050,2208.5,1641.2560447454453
2,image (706).JPG,0,106.5,10.5,702.080295920372
3,image (123).JPG,0,12616,2374.0,495.88939011096954
4,image (66).JPG,0,45384,9463.0,755.5533845424652
5,image (910).JPG,0,16555.5,1780.0,876.4478269815445
6,image (627).JPG,0,45153,2613.5,1445.9940712451935
7,image (744).JPG,0,84.0,28.0,698.0386657714844
8,image (175).JPG,0,30756,295.0,919.4945094585419
9,image (285).JPG,0,40035,732.5,1417.9696860313416
0,image (380).JPG,0,26196,541.5,950.9331082105637
1,image (633).JPG,0,20860.0,4239.0,754.891478061676
2,image (870).JPG,0,136.5,44.5,961.3595143556595
3,image (523).JPG,0,41125,4179.5,937.1757488250732
4,image (759).JPG,0,131.5,37.0,763.6193999052048
5,image (77).JPG,0,27370,577.0,995.5605248212814
6,image (461).JPG,0,97.0,6.5,790.6660823822021
7,image (225).JPG,0,24167.5,3826.0,688.5655771493912
8,image (10).JPG,0,29184,269.0,665.6366448402405
9,image (519).JPG,0,46200,6352.5,1444.361602306366
0,image (951).JPG,0,184.5,16.5,1286.0357013940811
1,image (367).JPG,0,213.5,30.5,1577.9423364400864
2,image (241).JPG,0,44820,6738.5,903.0336134433746
3,image (668).JPG,0,145.5,38.0,1324.2955869436264
4,image (582).JPG,0,45135,1611.0,1361.0895241498947
5,image (600).JPG,0,39324,1149.5,1784.594138264656
6,image (945).JPG,0,16265.0,5092.0,678.4650719165802
7,image (681).JPG,0,41907,2947.5,800.8498479127884
8,image (260).JPG,0,21712.0,998.0,685.979790687561
9,image (829).JPG,0,41580,8187.0,1483.6996958255768
0,image (157).JPG,0,42.5,0.5,491.26197350025177
1,image (337).JPG,0,36018,601.0,1389.5920503139496
2,image (809).JPG,0,30250,1234.0,649.8132700920105
3,image (882).JPG,0,19454.0,1063.5,703.7543950080872
4,image (86).JPG,0,68.0,2.5,709.1269783973694
5,image (201).JPG,0,40309,476.0,797.2934989929199
6,image (584).JPG,0,44973,731.5,1494.136206626892
7,image (345).JPG,0,42828,1945.5,1474.4793524742126
8,image (406).JPG,0,38394,10411.5,1255.9351961612701
9,image (495).JPG,0,40860,4707.0,1350.5037376880646
0,image (36).JPG,0,35136,1507.0,651.068103313446
1,image (209).JPG,0,20080,701.0,679.3523740768433
2,image (328).JPG,0,45824,1686.0,1513.6753106117249
3,image (807).JPG,0,36540,1964.5,710.2396762371063
4,image (540).JPG,0,202.0,47.0,1520.7880084514618
5,image (954).JPG,0,40128,2746.0,974.1879414319992
6,image (208).JPG,0,41528,1237.0,1143.0407537221909
7,image (56).JPG,0,212.0,28.5,1348.8468835353851
8,image (122).JPG,0,91.0,2.5,831.9209156036377
9,image (357).JPG,0,37152,1359.5,1358.2783420085907
0,image (857).JPG,0,21191.5,3051.5,932.7077125310898
1,image (326).JPG,0,39375,9030.5,1344.6214878559113
2,image (224).JPG,0,221.0,9.0,1485.6164355278015
3,image (291).JPG,0,43400,3090.0,1607.1067690849304
4,image (246).JPG,0,17691.5,2470.5,723.168608546257
5,image (603).JPG,0,43180,7762.0,1632.160591840744
6,image (27).JPG,0,39201,4744.5,923.9625457525253
7,image (690).JPG,0,38025,1516.0,843.2518688440323
8,image (952).JPG,0,83.0,3.5,715.5533845424652
9,image (442).JPG,0,38804,9706.0,1345.6092952489853
0,image (330).JPG,0,202.0,142.0,1353.8763210773468
1,image (975).JPG,0,34848,7633.0,1343.4915450811386
2,image (173).JPG,0,192.5,0.5,1625.0306490659714
3,image (192).JPG,0,38092,2172.5,1007.3595143556595
4,image (821).JPG,0,28355,11810.0,624.6000670194626
5,image (213).JPG,0,21717.5,1890.5,777.9970356225967
6,image (977).JPG,0,42350,2334.5,1366.385987520218
7,image (248).JPG,0,26826,6266.5,814.4650719165802
8,image (979).JPG,0,194.5,3.0,1396.4032324552536
9,image (485).JPG,0,15685.0,27.5,768.0630509853363
0,image (23).JPG,0,184.0,0.0,1299.5920503139496
1,image (727).JPG,0,5148,1486.0,560.1909058094025
2,image (88).JPG,0,41630,1654.5,1359.474300146103
3,image (841).JPG,0,42480,220.5,1484.6214878559113
4,image (244).JPG,0,63.0,0.0,536.2152910232544
5,image (796).JPG,0,10340,3413.0,402.1320307254791
6,image (724).JPG,0,37252,2166.5,678.3401814699173
7,image (948).JPG,0,44376,1814.5,1454.361602306366
8,image (243).JPG,0,40584,905.0,1339.8935660123825
9,image (262).JPG,0,44571,15809.0,1804.6286281347275
0,image (606).JPG,0,30816,5780.0,718.3401814699173
1,image (508).JPG,0,25380,223.0,1042.1290663480759
2,image (412).JPG,0,38472,5132.0,1411.7758158445358
3,image (973).JPG,0,36285,1587.5,876.4305820465088
4,image (942).JPG,0,18731.0,9.5,692.3818116188049
5,image (443).JPG,0,39559,4606.5,1316.8641284704208
6,image (472).JPG,0,37062,8447.5,1001.3422694206238
7,image (150).JPG,0,35340,2216.5,953.8620405197144
8,image (407).JPG,0,32562,3720.0,833.7199051380157
9,image (315).JPG,0,41658,10970.5,725.7543950080872
0,image (771).JPG,0,42.0,0.0,372.81832242012024
1,image (626).JPG,0,110.5,15.5,809.8204103708267
2,image (405).JPG,0,109.0,0.5,762.4650719165802
3,image (251).JPG,0,44781,4516.5,1054.1950817108154
4,image (770).JPG,0,66.5,0.0,700.8843377828598
5,image (288).JPG,0,41825,3429.0,1530.5697530508041
6,image (750).JPG,0,36046,6971.5,737.9970356225967
7,image (619).JPG,0,19737.0,2563.0,626.4406867027283
8,image (394).JPG,0,37758,779.0,1367.6092952489853
9,image (134).JPG,0,149.0,7.5,1483.650925397873
0,image (788).JPG,0,78.0,0.5,363.5878744125366
1,image (299).JPG,0,40860,1109.5,1310.9057586193085
2,image (895).JPG,0,32592,1990.5,804.6488374471664
3,image (438).JPG,0,21850.0,1755.5,836.0386657714844
4,image (179).JPG,0,40136,435.0,1332.413337111473
5,image (319).JPG,0,130.0,0.0,922.1463112831116
6,image (794).JPG,0,17628,7353.5,620.6416971683502
7,image (692).JPG,0,100.5,0.0,557.9970356225967
8,image (549).JPG,0,19277.5,8947.5,754.9675980806351
9,image (578).JPG,0,43621,325.0,1562.3443573713303
0,image (419).JPG,0,9207,386.0,622.4234417676926
1,image (700).JPG,0,27816,232.0,906.8742331266403
2,image (81).JPG,0,42126,2105.5,1384.1189616918564
3,image (635).JPG,0,43078,10187.0,1452.6458730697632
4,image (729).JPG,0,11475,1637.5,368.2325359582901
5,image (13).JPG,0,42535,4071.5,1384.0357013940811
6,image (545).JPG,0,44500,10918.0,1515.6164355278015
7,image (548).JPG,0,46540,2383.5,985.803165435791
8,image (831).JPG,0,45850,4388.0,1401.3077795505524
9,image (197).JPG,0,28143,4792.5,846.2640614509583
0,image (477).JPG,0,38626,504.5,1201.6092952489853
1,image (978).JPG,0,44427,5303.5,1449.550420165062
2,image (567).JPG,0,90.0,20.5,719.8965303897858
3,image (364).JPG,0,24037.5,713.5,903.2762540578842
4,image (825).JPG,0,707.0,109.5,899.4011445045471
5,image (85).JPG,0,27710.5,626.5,691.4528793096542
6,image (571).JPG,0,36960,7015.5,870.3056915998459
7,image (151).JPG,0,248.0,11.0,1400.3271124362946
8,image (120).JPG,0,38055,9011.5,1349.474300146103
9,image (14).JPG,0,44720,817.5,1491.5748053789139
0,image (940).JPG,0,36000,234.0,649.5117543935776
1,image (400).JPG,0,41528,1761.5,942.5727174282074
2,image (987).JPG,0,45150,14093.0,1636.5869979858398
3,image (551).JPG,0,44322,1593.0,1378.562612771988
4,image (202).JPG,0,19467,5676.0,621.0437180995941
5,image (274).JPG,0,41586,1426.5,1064.2295715808868
6,image (912).JPG,0,30967,5116.0,940.1290663480759
7,image (723).JPG,0,28.0,0.0,563.9898953437805
8,image (953).JPG,0,41449,3791.0,1299.9351961612701
9,image (542).JPG,0,36292,11187.0,1589.4986853599548
0,image (654).JPG,0,44634,9033.5,1316.0113161802292
1,image (390).JPG,0,40140,2628.5,1373.3910398483276
2,image (618).JPG,0,38304,1789.0,1454.6042429208755
3,image (816).JPG,0,46268,1211.0,721.5777697563171
4,image (194).JPG,0,22763.0,20.0,712.1219260692596
5,image (437).JPG,0,37120,2718.5,988.8326029777527
6,image (888).JPG,0,39825,12989.5,1319.425529718399
7,image (1000).JPG,0,42244,1440.0,783.3767592906952
8,image (411).JPG,0,37620,9076.5,952.8742331266403
9,image (212).JPG,0,41040,4421.5,924.0458060503006
0,image (446).JPG,0,28365,2814.0,725.7787802219391
1,image (311).JPG,0,36720,2729.5,909.8620405197144
2,image (779).JPG,0,5655,1998.5,350.17366087436676
3,image (901).JPG,0,38409,1039.5,1397.0895241498947
4,image (144).JPG,0,43139,263.0,938.5899623632431
5,image (33).JPG,0,163.5,1.0,1302.0945764780045
6,image (909).JPG,0,31360,1533.0,1222.5554724931717
7,image (284).JPG,0,20023.5,3008.0,762.6244522333145
8,image (562).JPG,0,37980,5615.0,1300.6976078748703
9,image (30).JPG,0,30178,7214.5,1275.4082847833633
0,image (669).JPG,0,17854,7487.5,629.6538897752762
1,image (675).JPG,0,260.0,243.0,2036.6012785434723
2,image (561).JPG,0,36573,4792.0,1574.9128988981247
3,image (962).JPG,0,43788,11268.0,1316.2783420085907
4,image (110).JPG,0,37758,385.0,1119.4427746534348
5,image (868).JPG,0,16935.5,34.5,700.8254626989365
6,image (511).JPG,0,226.0,0.5,1337.3321647644043
7,image (289).JPG,0,42602,496.0,1587.8418312072754
8,image (39).JPG,0,18993.5,189.5,667.7127648591995
9,image (557).JPG,0,19814.5,751.0,683.9381605386734
0,image (518).JPG,0,42768,1166.5,2062.317007780075
1,image (408).JPG,0,44571,200.0,1343.8346909284592
2,image (55).JPG,0,44461,4519.0,1649.883461356163
3,image (417).JPG,0,19816.5,1665.5,787.9381605386734
4,image (171).JPG,0,42897,689.0,1397.5748053789139
5,image (67).JPG,0,37910,694.0,1377.449914932251
6,image (622).JPG,0,29756,1522.5,692.6244522333145
7,image (236).JPG,0,237.5,3.0,1676.1677321195602
8,image (520).JPG,0,41174,300.0,1127.5087900161743
9,image (223).JPG,0,44275,936.0,1030.2295715808868
0,image (524).JPG,0,37701,1369.0,1373.52603495121
1,image (158).JPG,0,43942,5316.0,1437.751430630684
2,image (457).JPG,0,41118,6609.0,1442.5037376880646
3,image (665).JPG,0,42418,9076.0,1027.6437851190567
4,image (136).JPG,0,40001,637.0,787.192993760109
5,image (666).JPG,0,240.5,0.0,1458.4276176691055
6,image (793).JPG,0,21725,2176.5,730.8670928478241
7,image (34).JPG,0,44280,9786.5,908.6488374471664
8,image (220).JPG,0,41760,2939.0,1009.2590091228485
9,image (822).JPG,0,45192,8209.5,1057.52603495121
0,image (203).JPG,0,41064,10188.0,1591.8002010583878
1,image (181).JPG,0,38700,9384.5,1241.8103057146072
2,image (71).JPG,0,39294,3427.0,1645.6164355278015
3,image (596).JPG,0,41280,1940.5,1292.361602306366
4,image (693).JPG,0,27500,1069.5,685.092488527298
5,image (992).JPG,0,137.0,79.5,872.1463112831116
6,image (955).JPG,0,38500,8576.0,851.3006392717361
7,image (972).JPG,0,37128,1018.0,907.803165435791
8,image (898).JPG,0,43420,938.5,1475.9351961612701
9,image (634).JPG,0,43740,1302.0,1436.1189616918564
0,image (919).JPG,0,20280.5,1153.5,794.9675980806351
1,image (745).JPG,0,28363,1841.5,697.9554054737091
2,image (756).JPG,0,111.5,2.5,584.4234417676926
3,image (105).JPG,0,41040,2928.5,1269.1900293827057
4,image (304).JPG,0,42385,6604.5,1827.0794194936752
5,image (131).JPG,0,45390,2416.0,1728.5108779668808
6,image (341).JPG,0,40001,3694.5,1419.4915450811386
7,image (963).JPG,0,718.0,704.5,1427.248904466629
8,image (736).JPG,0,22143,3107.0,683.3523740768433
9,image (591).JPG,0,39160,1025.5,922.2884466648102
0,image (839).JPG,0,43139,1367.5,1654.5037376880646
1,image (98).JPG,0,39150,1697.5,1030.0458060503006
2,image (965).JPG,0,45762,9183.0,1523.4082847833633
3,image (559).JPG,0,40500,4876.5,1415.3910398483276
4,image (119).JPG,0,46260,1001.0,1333.9351961612701
5,image (678).JPG,0,36210,5619.0,868.5899623632431
6,image (642).JPG,0,44392,2175.5,1459.248904466629
7,image (121).JPG,0,28014,3114.5,860.6488374471664
8,image (329).JPG,0,93.5,81.5,743.7960251569748
